Station_Number,Date,Depth,Chl,O2,Temp,Sal,Ext_Coeff,PO4,NO3,NH4,Si,Plagioselmis prolonga,Paralia sulcata,Thalassiosira spp.,Unknown Diatom,Eucapsis microscopica
24,2000-03-29,2,18,10.3,13.55,18.1,NA,NA,NA,NA,NA,5240.4,0,0,0,0
24,2006-02-21,2,18.3,10.3,11.48,20.1,NA,1.72,13.3,0.13,87.1,0,0,0,0,0
24,2011-06-24,2,13.1,8.5,17.07,24.3,NA,2.15,19.51,0.3,NA,0,0,0.8,0,0
26,1993-03-18,1,24.1,12.7,16.14,20.08,1.3,NA,NA,NA,NA,0,62.5,0,0,0
26,2011-05-11,2,26.3,8.8,15.42,21.52,NA,NA,NA,NA,NA,0,0,0,0,0
26,2012-05-23,2,9.8,7.6,17.58,26.6,NA,2.75,13.8,3.99,NA,0,4,0,0,0
27,1992-04-14,1,17.3,NA,16.64,26.51,0.8,NA,NA,NA,NA,3387,3.2,0,0,0
27,1993-02-24,1,1.7,9.1,11.6,21.27,1.9,NA,NA,NA,NA,0,94,0,0,0
27,1993-03-25,1,28,12.9,16.13,21.17,1.2,NA,NA,NA,NA,0,8,0,0,0
27,1993-03-30,1,27.4,11.5,15.11,19.41,1.8,3,0.01,0.15,1.47,0,24,0,0,0
27,1993-04-15,1,8.2,8.8,16.05,18.31,0.6,NA,NA,NA,NA,0,0,0,0,0
27,1993-04-30,1,2.6,8.1,17.61,20.27,1.2,NA,NA,NA,NA,0,0,0,0,0
27,1993-06-14,1,1.2,8.1,18.89,25.25,0.8,NA,NA,NA,NA,0,0,0,0,0
27,1993-10-05,1,1.3,7.5,18.41,29.55,1,NA,NA,NA,NA,0,11.2,0,0,0
27,1993-10-05,2,1.3,7.5,18.24,29.56,NA,NA,NA,NA,NA,0,2.6,0,0,0
27,1994-02-17,2,2.1,9,11.6,27.79,NA,NA,NA,NA,NA,0,7.2,0,0,0
27,1994-04-19,2,3.8,7.7,17.02,26.87,NA,NA,NA,NA,NA,0,24.8,0,0,0
27,1994-06-15,2,5.8,7.2,19.73,28.74,NA,NA,NA,NA,NA,0,9.6,0,0,0
27,1994-08-30,2,1.9,7,20.17,31.74,NA,NA,NA,NA,NA,0,0,0,0,0
27,1995-02-07,2,1.9,8.9,13.1,15.31,NA,3.22,35.24,8.95,146.66,0,0.8,0,0,0
27,1995-03-07,2,21.9,9.2,13.61,18.85,2,1.87,8.03,1.49,83.67,0,6,0,0,0
27,1995-04-24,2,22.7,10.5,15.2,16.78,NA,NA,NA,NA,NA,0,0,0,0,0
27,1995-05-02,2,3,8,15.34,18.36,NA,2.93,16.34,4.48,111.03,0,0,0,0,0
27,1995-05-09,2,15.1,9.7,15.9,16.71,NA,NA,NA,NA,NA,0,0,0,0,0
27,1995-07-18,2,1.2,7.1,21.21,23.01,NA,5.13,21.7,3.7,108.19,0,0,0,0,0
27,1995-09-21,2,1.9,7.7,19.95,27.5,NA,NA,NA,NA,NA,0,0,0,0,0
27,1996-01-11,2,1,7.6,12.32,26.21,NA,NA,NA,NA,NA,0,3.2,15.6,0,0
27,1996-03-06,2,2.4,9.2,12.91,15.1,NA,NA,NA,NA,NA,0,0,0,0,0
27,1996-05-01,2,4.4,8,18.34,20.54,NA,NA,NA,NA,NA,0,0,0,0,0
27,1996-07-17,2,1.1,6.8,20.99,25.8,NA,NA,NA,NA,NA,0,1.6,0,0,0
27,1996-09-11,2,1.6,6.8,20.65,28.94,NA,NA,NA,NA,NA,0,0,0,0,0
27,1996-11-13,2,2.3,7.6,14.32,29.75,NA,NA,NA,NA,NA,0,16.8,0,0,0
27,1997-01-28,2,9.3,10.3,11.55,12.31,NA,2.07,27.3,5.68,151.07,2687.5,0.8,0,0,0
27,1997-02-19,2,22.8,10.1,12.63,14.33,NA,1.68,24.05,0.28,131.8,750,0,10,0,0
27,1997-02-19,13,6.7,8.7,12.43,17.67,NA,1.6,20.71,4.01,116.96,15.6,0,8,0,0
27,1997-04-01,2,8.4,8.7,15.06,22.96,NA,1.83,6.34,2.44,37.87,625,0,0,0,0
27,1997-04-10,2,7.5,8.5,14.35,23.03,NA,NA,NA,NA,NA,15.6,0,3,0,0
27,1997-05-14,2,2,7,18.09,27.13,NA,2.7,7.65,6.97,24.72,2187.5,0,0,0,0
27,1997-06-10,2,1.3,7,20.02,28.08,NA,5,18.99,8.98,60.83,875,0,0,0,0
27,1997-07-15,2,2.7,7.2,21.26,29.54,NA,NA,NA,NA,NA,1062.5,0,0.2,0,0
27,1997-08-05,2,1.7,6.7,21.61,30.07,NA,7.99,25.95,7.37,109.61,375,5,7,0,0
27,1997-09-09,2,3,7,21.45,30.49,NA,NA,NA,NA,NA,2000,0,4.4,0,0
27,1997-11-06,2,2.8,7.3,17.78,30.78,NA,7.89,33.2,7.73,108.32,3187.5,26.8,13.6,0,0
27,1998-01-06,2,2.3,8.6,10.67,27.6,NA,NA,NA,NA,NA,375,14,0,0,0
27,1998-04-09,2,28.1,10.9,13.99,17,NA,NA,NA,NA,NA,1500,4,0,0,0
27,1998-04-21,2,11.2,10.5,15.55,16.88,NA,1.45,0.03,0.27,24.73,15750,0,0,0,0
27,1998-05-05,2,12.3,10.1,17.27,19.95,NA,1.28,1.14,0.33,62.81,7375,0,0,0,0
27,1998-05-19,2,4.5,NA,16.55,20.05,NA,2.31,6.37,4,86.91,1937.5,0,0,0,0
27,1998-11-10,2,1.9,7.6,14.42,27.3,NA,NA,NA,NA,NA,0,3,0,0,0
27,1999-01-21,2,2.6,9.1,10.83,24.71,NA,3.55,32.27,11.4,102.67,1089,7,4.2,0,0
27,1999-03-09,2,7.3,9.4,11.61,17.12,NA,2.71,32.69,6.74,137.46,336.6,0,0,0,0
27,1999-03-24,2,20.9,9.9,12.69,18.66,NA,1.82,14.43,1.86,79.71,358.2,25,0,0,0
27,1999-04-06,2,11.5,9,11.94,18.96,NA,2.39,7.22,3.53,50.84,794,4.4,0,0,0
27,1999-05-07,2,4.8,8,15.41,22.45,NA,3.45,12.62,8.52,60.62,1778.4,0,0,0,0
27,1999-10-21,2,21.7,8.6,19.27,30.19,NA,NA,NA,NA,NA,2460,0,0,0,0
27,1999-12-16,2,2.2,8.1,11.66,29.81,NA,6.19,33.77,11.19,108.74,20,0,0,0,0
27,2000-01-13,2,3.3,7.9,10.99,29.33,NA,NA,NA,NA,NA,0,0,0,0,0
27,2000-03-29,2,19.9,9.1,13.5,17.92,NA,NA,NA,NA,NA,1588,0,0,0,0
27,2000-07-13,2,1.8,7.5,19.74,28.5,NA,NA,NA,NA,NA,150,0,0,0,0
27,2000-11-09,2,37.2,9,14.94,30.11,NA,NA,NA,NA,NA,140,9,0,0,0
27,2001-02-08,2,4.5,8.9,10.42,28.41,NA,3.1,17.93,7.78,59.08,0,0,0,0,0
27,2001-03-07,2,6.3,8.6,12.01,26.2,NA,NA,NA,NA,NA,0,0,0,0,0
27,2001-03-16,2,37,9.7,13.38,25.68,NA,2.1,16.57,2.35,75.31,0,0,0,0,0
27,2001-04-10,2,18.9,8.4,13.79,25.08,NA,NA,NA,NA,NA,0,20,0,0,0
27,2001-04-16,2,44.2,10.4,13.91,25.74,NA,NA,NA,NA,NA,0,0,0,0,0
27,2001-04-26,2,4.4,7.9,16.12,25.7,NA,NA,NA,NA,NA,0,0,0,0,0
27,2001-05-24,2,4.6,6.8,19.51,28.08,NA,2.9,3.64,2.95,40.83,0,0,2.5,0,0
27,2001-06-21,2,6.2,7.1,20.47,29.15,NA,NA,NA,NA,NA,0,0,0,0,0
27,2001-11-29,2,2.7,7.4,14.03,30.59,NA,NA,NA,NA,NA,0,0,0,0,0
27,2001-12-20,2,3.6,8.2,11.13,28.87,NA,6.24,37.36,11.7,95.57,0,0,0,0,0
27,2002-01-24,2,5,9,10.47,23.61,NA,NA,NA,NA,NA,0,0,0,0,0
27,2002-02-08,2,7.8,9,10.52,24.99,NA,NA,NA,NA,NA,0,18,0,0,0
27,2002-03-06,2,17.6,NA,14.18,25.88,NA,NA,NA,NA,NA,0,0,0,0,0
27,2002-03-12,2,21.3,9.5,13.44,26.3,NA,NA,NA,NA,NA,0,0,0,0,0
27,2002-03-19,2,35.9,9.7,11.44,25.44,NA,2.4,1.23,1.33,9.6,0,0,0,0,0
27,2002-03-27,2,6.2,9.6,13.73,26.45,NA,NA,NA,NA,NA,0,0,0,0,0
27,2002-04-05,2,8.8,7.4,15.15,26.08,NA,NA,NA,NA,NA,0,0,0,0,0
27,2002-04-16,2,15.1,7.7,15.5,25.95,NA,NA,NA,NA,NA,0,0,0,0,0
27,2002-04-22,2,7.4,7.9,15.43,26.49,NA,NA,NA,NA,NA,0,7,0,0,0
27,2002-04-26,2,10.9,7.4,15.99,26.75,NA,NA,NA,NA,NA,0,16,0,0,0
27,2002-05-07,2,9,8.3,14.94,27.37,NA,NA,NA,NA,NA,0,0,1,0,0
27,2002-05-13,2,10.7,7.8,16.28,26.95,NA,3.7,12.36,3.4,67.37,0,5,1,0,0
27,2002-07-16,2,2.6,7.4,20.91,29.7,NA,NA,NA,NA,NA,0,10,0,0,0
27,2002-08-20,2,4.1,6.5,21.12,30.62,NA,NA,NA,NA,NA,0,6,0,0,0
27,2002-09-10,2,4.2,6.4,20.22,31.12,NA,NA,NA,NA,NA,0,8,3,0,0
27,2002-10-08,2,4.2,6.3,19.28,31.32,NA,NA,NA,NA,NA,0,0,1,0,0
27,2002-11-13,2,3.9,NA,15.76,31.19,NA,6.81,24.32,5.91,100.52,0,0,0,0,0
27,2002-12-10,2,3.7,7.2,13.83,30.4,NA,7.03,27.89,7.97,87.91,0,0,2,0,0
27,2004-04-20,2,4.2,7.9,15.34,23.32,NA,2.54,6.53,4.5,26.7,0,0,0,0,0
27,2004-08-24,2,4.7,7,21.53,30.56,NA,NA,NA,NA,NA,0,0.8,0,0,0
27,2004-09-08,2,10.3,7.2,22.31,30.86,NA,NA,NA,NA,NA,0,0,0,0,0
27,2004-09-14,2,6.8,6.1,22.12,31.07,NA,NA,NA,NA,NA,0,32,0,0,0
27,2004-10-08,2,5,7.1,18.46,31.22,NA,NA,NA,NA,NA,0,7.2,0,0,0
27,2004-11-03,2,3.9,7.3,15.81,30.85,NA,6.9,22.15,8.24,106.53,0,4.1,0,0,0
27,2005-02-02,2,3.9,8.8,11.13,24.26,NA,NA,NA,NA,NA,0,0,0.4,0,0
27,2005-03-18,2,6.3,7.9,16.01,23.07,NA,4.07,27,4.32,94.92,0,0,0,0,0
27,2005-03-22,2,4.7,7.9,14.93,23.94,NA,3.53,25.7,6.57,89.03,0,0.2,0,0,0
27,2005-04-18,2,10.6,8.3,14.99,21.27,NA,4.06,24.98,2.72,104.25,0,0,0,0,0
27,2005-05-03,2,10,7.8,16.64,24.12,NA,3.62,19.79,2.46,84.83,0,0.8,0,0,0
27,2005-11-08,2,6.9,7.4,15.88,29.84,NA,5.19,20.13,3.7,41.88,0,8.4,0,0,0
27,2005-11-22,2,7.2,8.1,15.62,29.8,NA,4.64,21.81,2.33,14.9,0,10.4,0,0,0
27,2006-02-14,2,17.5,9.7,13.12,18.81,NA,2.26,13.74,1.22,90.72,0,0,0,0,0
27,2006-02-21,2,21.4,10.2,11.59,18.93,NA,2.2,8.2,0.67,72.63,0,0,0,0,0
27,2006-03-21,2,11.6,9.5,12.08,17.34,NA,3.13,17.81,4.62,97.87,0,1.2,0,0,0
27,2006-04-05,2,34,10.1,12.67,16.88,NA,1.54,5.37,0.42,95.98,0,0,0,0,0
27,2006-04-11,2,36.3,10.7,13.75,14.01,NA,0.69,0.01,0.23,95.79,0,0,0,0,0
27,2006-04-21,2,15,8.9,14.72,12.01,NA,1.74,8.92,1.74,140.13,0,0,0,0,0
27,2006-05-09,2,21.7,8.2,16.77,14.6,NA,2.52,0.01,0.19,116.75,0,0,0,0,0
27,2006-09-29,2,6.5,6.9,19.11,28.71,NA,7.05,28.91,4.56,115.81,0,1.2,0,0,0
27,2006-10-17,2,4.8,7.2,17.16,28.89,2.19,6.88,32.88,6.95,116.12,0,14.4,0,0,0
27,2006-11-14,2,9,7.8,15.39,29.29,NA,4.66,27.93,4.5,57.04,0,12.8,0,0,0
27,2007-04-03,2,18.3,8.1,15.24,25.69,NA,4.34,30.3,1.77,62.61,0,32,1000,0,0
27,2007-04-10,2,19.4,8.2,15.67,25.85,NA,3.84,25.35,2.14,42.09,0,26.4,480,0,0
27,2007-04-23,2,14.6,8,14.38,27.34,NA,3.28,24.59,4.35,32.3,0,10,0,0,0
27,2007-06-21,2,7.1,6.7,20.26,29.38,NA,5.72,36.78,3.61,97.36,0,1.6,0,0,0
27,2007-07-23,2,7.9,6.8,21.57,30.63,NA,6.57,21.46,4.94,103.35,0,4,0,0,0
27,2007-08-22,2,17.7,7.9,20.42,31.43,NA,5.34,17.4,0.63,72.04,0,0,0,0,0
27,2007-09-21,2,10.9,7.2,18.76,31.9,NA,5.51,11.22,2.08,47.65,0,6,0,0,0
27,2007-10-23,2,5.4,7.2,16.69,31.62,NA,5.35,95.76,1.06,27.38,0,6.4,0,0,0
27,2007-12-11,2,5.6,8,11.74,30.87,NA,4.45,35.83,0.86,48.37,0,17.6,0,0,0
27,2008-03-11,2,8,8.8,13.76,23.93,NA,3.67,31.59,6.57,80.09,0,8.8,0,0,0
27,2008-03-31,2,26.6,10.2,13.59,25.87,NA,1.57,3.81,0.36,17.98,0,0,0,0,0
27,2008-04-14,2,39.6,10.6,14.88,27.3,NA,1.32,0.01,0.32,0.01,0,5.6,0,0,0
27,2008-04-28,2,12.3,8.6,15.39,26.95,NA,2.71,0.01,0.46,1.37,0,1.6,0,0,0
27,2008-05-06,2,15.9,7.2,16.1,27.5,NA,3.24,0.74,1.05,13.49,0,7.2,0,0,0
27,2008-06-17,2,6.7,6.8,19.84,29.78,NA,4.98,17.1,3.04,66.02,0,0.6,0,0,0
27,2008-07-10,2,6.1,6.3,21.97,30.55,NA,5.23,19.84,4.2,95.61,0,0,0,0,0
27,2009-04-16,2,10.5,8.5,13.46,26.16,NA,2.68,19.88,4.36,52.73,0,6.4,0,0,0
27,2010-06-15,2,8.1,7,19.56,26,NA,4.92,24.83,5.95,85.41,0,3.2,0,0,0
27,2011-08-23,2,8.4,8.4,19.46,27.11,NA,4.72,17.38,0.13,NA,0,0,0,0,0
27,2012-05-15,2,12.4,8.2,17.99,25.96,NA,2.45,12.52,1.69,NA,0,3.2,0,0,0
27,2012-07-17,2,6.4,6.7,20.84,29.42,NA,5.73,23.83,2.71,NA,0,0,0,0,0
27,2013-05-03,2,9.5,7.6,18.58,27.76,NA,5.63,34.21,6.48,NA,0,0,0,0,0
27,2013-06-17,2,6.9,6.9,19.68,29.93,NA,5.74,33.48,4.87,NA,0,1.2,0,0,0
27,2013-07-23,2,5.3,6.6,21.23,31.31,NA,6.18,25.93,3.14,NA,0,1.6,0,0,0
27,2014-04-23,2,7.7,7.5,17.03,28.14,NA,4.6,27.7,5.3,74,0,855.58,0,108.96,0
27,2014-05-07,2,10.9,7.5,17.95,28.58,NA,5,27.2,3.4,80,0,4,1853.76,0,0
27,2014-06-06,2,5.9,6.9,19.57,30.28,NA,5.9,25.2,6.4,78,0,171.12,6096.03,21.39,0
27,2014-07-08,2,5.9,6.9,20.46,31.63,NA,6.2,26.1,2.9,81,0,106.95,1069.48,0,0
27,2014-09-16,2,4.6,6.5,21.15,33.06,NA,8.75,24.63,1.64,128.65,0,22.52,0,3073.34,0
27,2014-10-15,2,2.9,6.6,20.36,32.9,NA,7.59,24.7,0.5,113.67,0,71.3,10.19,1466.71,0
27,2014-11-03,2,3.7,6.9,18.07,32.7,NA,7.23,25.42,0.36,105.52,0,114.08,85.56,2509.71,0
27,2014-11-18,2,2.3,7,16.61,32.38,NA,6.81,24.42,0.29,103.19,0,30.56,91.67,1497.27,33734.41
27,2014-12-10,2,3,7.2,15.72,31,NA,6.17,35.2,4.85,85.21,0,3.63,61.11,702.8,34131.65
27,2015-01-14,2,2.2,8.1,11.33,25.76,NA,5.42,41.41,10.85,105.52,0,29.06,0,385.01,12790.97
27,2015-01-22,2,3.1,8.1,12.32,26.09,NA,5.13,39.84,11.78,99.53,0,61.11,122.23,3025.1,26339.73
27,2015-02-12,2,2.3,8.9,14.55,26.49,NA,4.55,31.91,9.21,78.72,0,80.21,0,1390.32,21603.47
27,2015-02-18,2,2.5,8.1,15.16,26.68,NA,4.29,28.34,10.49,75.06,0,142.6,71.3,1408.15,19090.2
27,2015-03-13,2,3.1,7.9,16.07,26.67,NA,4.78,30.84,7.35,72.07,397.23,0.6,30.56,1925.06,28998.15
27,2015-03-17,2,2.8,7.8,16.74,26.97,NA,4.13,26.56,5.78,67.74,237.66,534.74,30.27,6.05,78428.44
27,2015-03-27,2,4.7,7.8,17.37,27.43,NA,3.68,25.2,3.21,64.91,1105.13,1.8,35.65,0.2,33260.79
27,2015-04-13,2,6,7.8,16.52,28.16,NA,3.87,23.06,5,56.92,427.79,213.9,85.56,6759.11,21132.9
27,2015-04-21,2,8.6,7.1,17.22,28.05,NA,5.1,26.42,6.57,66.91,611.13,305.57,0,36.32,186089.3
27,2015-04-27,2,6,7.8,16.46,28.76,NA,4.33,23.92,6.43,62.58,1197.82,10.9,171.12,6630.77,25881.39
27,2015-05-19,2,6.8,7.2,16.51,29.39,NA,6.1,34.2,5.71,84.21,712.99,1069.48,356.49,42779.15,196427.59
27,2015-05-27,2,4.3,7.5,17.07,29.89,NA,5.43,36.33,6.89,83.82,380.26,47.53,47.53,5703.89,29897.87
27,2015-06-24,2,5.8,7.2,20.56,30.81,NA,7.32,44.13,0.98,109.35,570.39,71.3,0,8555.83,42422.66
27,2015-07-01,2,9,6.7,21.83,31.14,NA,5.44,14.78,2.21,42.28,641.69,53.47,53.47,53.47,24544.54
27,2015-07-23,2,3.9,6.4,22.57,31.84,2.66,8.22,46.43,0.5,124.34,427.79,513.35,85.56,9582.53,46030.36
27,2015-08-21,2,5,6.5,23.03,32.73,1.7,9.37,40.88,1.47,128.71,1497.27,142.6,29.06,4420.51,85843.49
27,2015-09-24,2,3.9,6.7,20.95,32.95,NA,NA,NA,NA,NA,1354.67,21.79,142.6,3137.14,62528.86
27,2015-10-15,2,3.6,6.4,20.76,33.08,NA,NA,NA,NA,NA,142.6,213.9,142.6,5347.39,51762.77
27,2015-11-05,2,3.5,6.8,18.22,32.88,1.39,NA,NA,NA,NA,1045.71,427.79,142.6,2947.01,26523.07
27,2016-01-21,1,2.1,8.3,11.62,29.19,1.67,2.79,19.06,13.56,33.33,42.39,107.91,200.41,3.85,27663.85
27,2016-02-02,1,2.9,8.8,11.88,25.26,0.81,3.17,28.84,14.64,61.21,325.22,50.03,68.8,569.14,20213.15
27,2016-03-16,1,2.9,8.8,13.73,20.95,0.6,3.07,25.27,10.28,101.45,206.77,32.08,2.91,14.26,11635.93
27,2016-04-01,1,6.6,8.6,15.38,20.41,0.55,3.33,24.42,3.71,97.83,654.65,0,116.67,3.63,10053.1
27,2016-04-15,1,11.5,9,16.04,22.77,0.62,2.63,11.85,1.57,55.82,496.24,0,21.39,9.72,1302.82
27,2016-04-27,1,7.1,7.7,16.28,23.26,1.38,3.84,9.28,5.78,59.89,427.79,200.53,334.21,200.53,45345.9
27,2016-05-18,1,6.4,7.5,18.16,26.08,1.51,3.42,17.06,4.78,62.75,325.18,36.13,780.43,356.49,18894.12
27,2016-06-16,1,8.3,7.3,18.98,27.75,3.56,5.29,23.49,3.57,91.59,1069.48,130.07,231.24,1026.12,184485.08
27,2016-06-28,1,4.6,7.4,19.45,28.96,2.23,3.12,15.28,3.78,58.13,234.07,64.57,274.43,16.14,30373.2
27,2016-07-14,1,5.2,7.4,19.91,29.67,1.47,5.26,22.85,3.86,86.21,931.08,50.33,21.79,12.58,32226.96
27,2016-08-18,1,5.7,6.9,20.75,30.73,3.89,6.07,16.92,2.43,91.87,383.92,329.07,425.05,13.71,85558.3
27,2016-08-24,2,3.9,6.6,20.79,30.84,NA,NA,NA,NA,NA,109.13,240.09,174.61,923.97,126911.48
27,2016-09-09,1,4.5,7.2,20.59,31.18,0.97,NA,NA,NA,NA,2212.71,1.2,236.02,513.35,30544.31
27,2016-09-20,1,3.9,6.9,19.99,31.26,1.74,NA,NA,NA,NA,387.43,88.79,226,807.15,50479.4
27,2016-10-18,2,2.3,6.8,18.36,31.4,NA,7.65,25.35,9.85,82.51,111.23,166.84,14.53,1497.27,96680.88
27,2016-11-08,2,2.5,6.8,17.48,31.02,NA,6.72,34.34,6,80.3,218.17,47.06,25.67,427.79,30800.99
27,2016-12-13,2,2.5,7.8,12.79,30.04,NA,6.39,43.05,6.21,86.37,206.77,64.17,7.13,648.82,91618.68
27,2017-01-11,2,2.7,NA,11.34,23.78,NA,3.36,20.28,11.07,55.92,305.57,35.65,320.84,855.58,107375.66
27,2017-01-23,2,1.2,NA,10.16,14.77,NA,2.71,25.92,9.85,143.78,627.43,57.04,85.56,356.49,141527.68
27,2017-03-07,2,8.6,NA,12.1,9.95,NA,1.78,17.49,1.57,124.47,2459.8,0,267.37,1026.7,23956.32
27,2017-03-21,2,17.5,NA,14.93,15.03,NA,2.9,30.13,4.71,171.44,1302.82,2.4,0,1108.37,18181.14
27,2017-04-04,2,6,NA,15.17,16.49,NA,2.48,14.21,4.67,106.39,839.13,49.36,378.43,16.45,13903.22
27,2017-04-18,2,11.5,NA,14.85,17.65,NA,2.03,16.78,1.86,113.41,3577.89,0,7.26,0.8,31656.57
27,2017-04-27,2,6.5,NA,16.66,16.48,NA,3,11.57,3.49,104.65,406.13,5.42,10.83,0.4,50265.5
27,2017-06-06,2,4.9,NA,17.31,21.96,NA,2.95,15.35,3.98,101.96,924.72,0.22,0.44,0.22,17190.88
27,2017-06-22,2,5.5,NA,19.46,23.6,NA,3.2,16.92,1.24,92.76,947.25,7.64,114.59,76.39,25560.54
27,2017-07-25,2,2,NA,21.42,25.28,NA,6.33,19.63,11.07,84.87,363.62,256.67,42.78,21.39,387151.3
27,2017-07-31,2,2.5,NA,20.87,26.58,NA,5.68,20.13,8.78,76.88,1650.05,0,33.95,6.79,99247.63
27,2017-08-22,2,2.2,NA,21.48,27.23,NA,7.3,32.27,13.28,105.39,299.45,59.89,115.5,4.28,72724.55
27,2017-08-30,2,2.3,NA,20.85,28.44,NA,6.52,32.06,10.35,103.47,1696.04,0,0,54.01,51334.98
27,2017-09-19,2,3.8,NA,21.55,28.29,NA,9.01,40.34,11.92,125.2,686.58,105.63,26.41,712.99,328686.46
27,2017-09-28,2,4.3,NA,20.22,29.07,NA,6.72,35.63,9.5,109.87,2112.22,13.37,7.26,187.16,51976.67
27,2017-10-18,2,3.2,NA,18.13,28.87,NA,7.07,37.98,11.49,112.52,331.76,26.19,0.4,8.73,106520.08
27,2017-10-27,2,3.7,NA,18.18,29.05,NA,6.42,36.2,7.64,110.6,1320.46,13.62,69.4,300.79,15674.55
27,2017-11-14,2,2.8,NA,15.78,29.23,NA,5.84,36.13,8.85,102.23,164.54,46.07,32.91,6.58,78285.84
27,2017-12-06,2,2.8,NA,13.39,28.57,NA,6.68,44.91,10.85,113.27,293.58,125.82,1.33,2851.94,253822.95
27,2018-01-10,2,2.2,NA,11.84,28.17,NA,5.55,46.19,12.28,96.73,534.74,11.88,11.88,11.88,146304.69
27,2018-02-07,2,2.7,NA,13.48,27.45,NA,5.59,55.19,11.99,100.4,338.67,8.91,89.12,641.69,77430.26
27,2018-02-23,2,3,NA,11.32,27.28,NA,5.81,55.54,10.49,98.3,427.79,33.77,303.96,2566.75,95825.29
27,2018-03-09,2,3.3,NA,12.63,27.23,NA,5.55,53.69,10.64,93.36,1038.92,10.19,21.79,0.4,97108.67
27,2018-03-15,2,4.3,NA,13.13,27.5,NA,4.26,40.77,9.85,78.88,251.33,37.43,0,5.35,53473.94
27,2018-03-26,2,3.5,NA,13.18,26.73,NA,3.87,38.2,12.42,85.3,598.91,132.23,0.8,7.78,51334.98
27,2018-04-09,2,5.4,NA,15.72,23.91,NA,3.62,30.2,7.85,88.95,2495.45,0,71.3,855.58,23929.59
27,2018-04-18,2,15.3,NA,16.21,23.37,NA,3.18,15.35,2.28,31.66,1725.43,14.53,28.52,14.26,61174.18
27,2018-05-07,2,5.2,NA,16.93,23.83,NA,3.71,6.21,5.57,36.21,2197.29,0.4,155.56,2352.85,59035.23
27,2018-05-17,2,5.3,NA,18.26,24.5,NA,5.49,12.57,8.14,53.96,2468.97,24.45,10.38,3813.46,255452.63
27,2018-06-06,2,5.3,NA,18.36,26.52,NA,5.04,19.42,5.85,68.13,2617.08,7.26,201.31,3296.51,111653.58
27,2018-06-11,2,5.3,NA,18.19,26.79,NA,5.75,20.49,5.28,71.68,792.21,26.41,237.66,2495.45,145805.6
27,2018-07-12,2,4.4,NA,21.62,28.76,NA,7.01,21.42,7.64,96.47,445.25,7.26,7.26,1379.41,69516.12
27,2018-07-20,2,3.4,NA,21.54,29.51,NA,6.44,28.7,11.57,101.63,1433.68,57.81,173.43,3850.12,109086.83
27,2018-08-03,2,4.2,NA,20.54,29.99,NA,7.51,24.63,10,109.09,1433.68,0.8,138.74,998.18,77715.45
27,2018-08-14,2,5.1,NA,20.66,30.37,NA,7.43,25.13,8.57,105.97,2632.56,82.27,411.34,27.42,648104.11
27,2018-09-18,2,4.3,NA,18.76,31.22,NA,6.97,27.06,10.92,97.13,734.69,83.7,55.8,641.69,45559.79
27,2018-10-17,2,2.4,NA,18.56,31.38,NA,7.3,36.91,0.79,121.61,364.41,10.56,5.28,845.02,44918.11
27,2018-10-26,2,2.9,NA,17.47,31.45,NA,7.3,37.7,1.57,119.97,499.09,10.19,40.74,1935.25,138604.44
27,2018-11-15,2,2.1,NA,15.91,31.49,NA,7.04,39.62,NA,107.7,387.05,30.56,50.93,2138.96,109942.41
27,2018-12-05,2,3.6,NA,13.45,30.94,NA,6.62,45.34,NA,97.36,1797.96,155,31,2851.94,302305.99
27,2018-12-14,2,3.2,NA,12.9,30.73,NA,7.3,50.76,3.86,104.31,485.6,11.56,254.36,11.56,182666.97
27,2019-01-30,2,2.4,NA,12.31,25.2,NA,3.84,38.27,18.35,103.24,211.19,32.49,5.42,574,84702.71
27,2019-02-20,2,3.4,NA,11.01,21.53,NA,4.13,43.12,16.85,113.44,265.92,34.69,23.12,959.64,82135.97
27,2019-03-14,2,7.7,NA,12.07,14.63,NA,2.65,26.84,9.57,145.4,1711.17,0,37.75,213.9,78713.63
27,2019-03-20,2,4.7,NA,13.97,15.33,NA,2.94,28.2,10.71,140.55,570.39,27.16,13.58,6.79,1229.05
27,2019-03-28,2,5.1,NA,14.35,17.17,NA,2.62,21.06,6.85,123.22,1254.21,0,165.28,204.17,81280.38
27,2019-04-18,2,14.8,NA,15.64,18.31,NA,1.54,4.14,1.5,90.22,636.47,31.3,302.58,427.79,115931.49
27,2019-04-25,2,16.9,NA,17.82,18.3,NA,1.84,0.8,0.5,57.41,2281.55,0,71.3,17.82,100958.79
27,2019-05-14,2,9.4,NA,17.85,20.9,NA,3.05,5.35,5.78,74.57,1836.99,0,0.4,427.79,73152.34
27,2019-05-28,2,8.2,NA,NA,NA,NA,4.58,15.28,10,97.72,1931.96,0.4,96.6,855.58,101386.58
27,2019-06-04,2,3.4,NA,19.36,20.12,NA,5.91,22.7,10.28,111.96,500.61,45.51,168.39,213.9,65452.1
27,2019-06-25,2,5.6,NA,21.57,22.16,NA,6.1,18.56,3.86,120.37,7358.01,7.26,57.04,313.71,32939.94
27,2019-07-01,2,4.9,NA,20.83,22.12,NA,7.17,16.71,4,135.81,3447.5,14.53,12.58,100.66,38929.03
27,2019-07-24,2,3.9,NA,21.33,25.58,NA,5.62,15.35,4.93,80.65,1038.92,36.67,0.4,7.26,51976.67
